  0.000000e+00  15.102713  15.102713  15.102713 1.000000
  3.125000e-04  14.349210  14.324792  14.324792 0.992792
  6.250000e-04  13.586573  13.553938  13.637048  0.988512 
  9.375000e-04  13.002365  12.968607  13.151390  0.989404 
  1.250000e-03  12.580953  12.545411  12.710857  0.989412 
  1.562500e-03  12.249037  12.212283  12.322547  0.989305 
  1.875000e-03  11.961335  11.924297  11.988191  0.989253 
  2.187500e-03  11.702365  11.665697  11.700684  0.989262 
  2.500000e-03  11.468163  11.432101  11.449730  0.989314 
  2.812500e-03  11.256234  11.220767  11.227253  0.989388 
  3.125000e-03  11.063863  11.028913  11.027974  0.989469 
  3.437500e-03  10.888569  10.854071  10.848198  0.989545 
  3.750000e-03  10.728279  10.694183  10.685041  0.989612 
  4.062500e-03  10.581260  10.547518  10.536180  0.989668 
  4.375000e-03  10.446040  10.412609  10.399735  0.989712 
  4.687500e-03  10.321355  10.288195  10.274160  0.989747 
  5.000000e-03  10.206100  10.173177  10.158169  0.989774 
  5.312500e-03  10.099295  10.066579  10.050682  0.989795 
  5.625000e-03  10.000066  9.967535  9.950780  0.989812 
  5.937500e-03  9.907639  9.875270  9.857673  0.989825 
  6.250000e-03  9.821322  9.789097  9.770667  0.989837 
  6.562500e-03  9.740497  9.708400  9.689150  0.989848 
  6.875000e-03  9.664613  9.632631  9.612574  0.989858 
  7.187500e-03  9.593180  9.561300  9.540449  0.989868 
  7.500000e-03  9.525760  9.493971  9.472339  0.989877 
  7.812500e-03  9.461965  9.430257  9.407859  0.989886 
  8.125000e-03  9.401452  9.369818  9.346664  0.989894 
  8.437500e-03  9.343919  9.312351  9.288455  0.989903 
  8.750000e-03  9.289099  9.257591  9.232967  0.989911 
  9.062500e-03  9.236757  9.205304  9.179965  0.989919 
  9.375000e-03  9.186685  9.155283  9.129244  0.989927 
  9.687500e-03  9.138700  9.107344  9.080620  0.989934 
  1.000000e-02  9.092638  9.061324  9.033932  0.989941 
  1.031250e-02  9.048354  9.017080  8.989035  0.989948 
  1.062500e-02  9.005719  8.974480  8.945799  0.989955 
  1.093750e-02  8.964615  8.933410  8.904107  0.989961 
  1.125000e-02  8.924938  8.893764  8.863857  0.989967 
  1.156250e-02  8.886593  8.855449  8.824952  0.989972 
  1.187500e-02  8.849496  8.818378  8.787307  0.989978 
  1.218750e-02  8.813568  8.782475  8.750844  0.989983 
  1.250000e-02  8.778739  8.747670  8.715493  0.989988 
  1.281250e-02  8.744944  8.713898  8.681188  0.989992 
  1.312500e-02  8.712125  8.681100  8.647871  0.989997 
  1.343750e-02  8.680227  8.649222  8.615486  0.990001 
  1.375000e-02  8.649202  8.618215  8.583984  0.990005 
  1.406250e-02  8.619002  8.588033  8.553318  0.990009 
  1.437500e-02  8.589587  8.558635  8.523447  0.990012 
  1.468750e-02  8.560917  8.529981  8.494330  0.990016 
  1.500000e-02  8.532955  8.502035  8.465932  0.990019 
  1.531250e-02  8.505670  8.474764  8.438218  0.990022 
  1.562500e-02  8.479029  8.448137  8.411158  0.990025 
  1.593750e-02  8.453004  8.422125  8.384721  0.990028 
  1.625000e-02  8.427567  8.396702  8.358880  0.990031 
  1.656250e-02  8.402694  8.371841  8.333610  0.990033 
  1.687500e-02  8.378361  8.347519  8.308887  0.990036 
  1.718750e-02  8.354545  8.323714  8.284689  0.990038 
  1.750000e-02  8.331225  8.300406  8.260994  0.990040 
  1.781250e-02  8.308383  8.277574  8.237782  0.990043 
  1.812500e-02  8.286000  8.255201  8.215036  0.990045 
  1.843750e-02  8.264059  8.233269  8.192737  0.990047 
  1.875000e-02  8.242542  8.211762  8.170868  0.990049 
  1.906250e-02  8.221435  8.190664  8.149415  0.990050 
  1.937500e-02  8.200722  8.169961  8.128362  0.990052 
  1.968750e-02  8.180391  8.149638  8.107694  0.990054 
  2.000000e-02  8.160427  8.129682  8.087400  0.990056 
  2.031250e-02  8.140818  8.110081  8.067465  0.990057 
  2.062500e-02  8.121552  8.090823  8.047878  0.990059 
  2.093750e-02  8.102618  8.071897  8.028627  0.990060 
  2.125000e-02  8.084005  8.053291  8.009702  0.990062 
  2.156250e-02  8.065702  8.034995  7.991091  0.990063 
  2.187500e-02  8.047699  8.017000  7.972785  0.990064 
  2.218750e-02  8.029988  7.999295  7.954774  0.990066 
  2.250000e-02  8.012558  7.981873  7.937048  0.990067 
  2.281250e-02  7.995402  7.964723  7.919600  0.990068 
  2.312500e-02  7.978511  7.947838  7.902420  0.990069 
  2.343750e-02  7.961877  7.931210  7.885502  0.990070 
  2.375000e-02  7.945492  7.914831  7.868835  0.990071 
  2.406250e-02  7.929349  7.898694  7.852415  0.990072 
  2.437500e-02  7.913441  7.882792  7.836232  0.990074 
  2.468750e-02  7.897761  7.867118  7.820282  0.990075 
  2.500000e-02  7.882303  7.851666  7.804555  0.990075 
  2.531250e-02  7.867060  7.836428  7.789048  0.990076 
  2.562500e-02  7.852027  7.821401  7.773753  0.990077 
  2.593750e-02  7.837198  7.806576  7.758664  0.990078 
  2.625000e-02  7.822566  7.791950  7.743777  0.990079 
  2.656250e-02  7.808127  7.777516  7.729085  0.990080 
  2.687500e-02  7.793876  7.763270  7.714583  0.990081 
  2.718750e-02  7.779807  7.749206  7.700267  0.990081 
  2.750000e-02  7.765917  7.735320  7.686131  0.990082 
  2.781250e-02  7.752199  7.721607  7.672171  0.990083 
  2.812500e-02  7.738651  7.708064  7.658382  0.990084 
  2.843750e-02  7.725267  7.694684  7.644761  0.990084 
  2.875000e-02  7.712044  7.681465  7.631302  0.990085 
  2.906250e-02  7.698977  7.668403  7.618002  0.990086 
  2.937500e-02  7.686063  7.655493  7.604857  0.990086 
  2.968750e-02  7.673298  7.642732  7.591863  0.990087 
  3.000000e-02  7.660678  7.630117  7.579017  0.990088 
  3.031250e-02  7.648201  7.617644  7.566316  0.990088 
  3.062500e-02  7.635863  7.605309  7.553755  0.990089 
  3.093750e-02  7.623660  7.593111  7.541332  0.990089 
  3.125000e-02  7.611590  7.581045  7.529044  0.990090 
  3.156250e-02  7.599650  7.569108  7.516887  0.990090 
  3.187500e-02  7.587836  7.557299  7.504859  0.990091 
  3.218750e-02  7.576147  7.545613  7.492957  0.990092 
  3.250000e-02  7.564579  7.534049  7.481178  0.990092 
  3.281250e-02  7.553130  7.522604  7.469520  0.990093 
  3.312500e-02  7.541798  7.511275  7.457980  0.990093 
  3.343750e-02  7.530580  7.500061  7.446556  0.990093 
  3.375000e-02  7.519474  7.488958  7.435245  0.990094 
  3.406250e-02  7.508477  7.477965  7.424046  0.990094 
  3.437500e-02  7.497588  7.467080  7.412956  0.990095 
  3.468750e-02  7.486805  7.456299  7.401973  0.990095 
  3.500000e-02  7.476125  7.445623  7.391095  0.990096 
  3.531250e-02  7.465547  7.435048  7.380320  0.990096 
  3.562500e-02  7.455068  7.424573  7.369646  0.990097 
  3.593750e-02  7.444687  7.414195  7.359072  0.990097 
