  0.000000e+00  15.102713  15.102713  15.102713 1.000000
  1.562500e-04  14.520583  14.511289  14.511289 0.998118
  3.125000e-04  13.937455  13.925377  13.901154  0.997124 
  4.687500e-04  13.478031  13.465100  13.491011  0.997248 
  6.250000e-04  13.134518  13.120673  13.141619  0.997237 
  7.812500e-04  12.864358  12.849904  12.848913  0.997215 
  9.375000e-04  12.637764  12.623084  12.604836  0.997214 
  1.093750e-03  12.440531  12.425851  12.398416  0.997232 
  1.250000e-03  12.265636  12.251021  12.219357  0.997261 
  1.406250e-03  12.108244  12.093686  12.060103  0.997294 
  1.562500e-03  11.964524  11.950010  11.915640  0.997327 
  1.718750e-03  11.831592  11.817122  11.782619  0.997356 
  1.875000e-03  11.707391  11.692968  11.658710  0.997380 
  2.031250e-03  11.590461  11.576091  11.542265  0.997399 
  2.187500e-03  11.479760  11.465443  11.432118  0.997414 
  2.343750e-03  11.374521  11.360259  11.327437  0.997425 
  2.500000e-03  11.274174  11.259967  11.227620  0.997434 
  2.656250e-03  11.178282  11.164127  11.132218  0.997442 
  2.812500e-03  11.086499  11.072397  11.040887  0.997448 
  2.968750e-03  10.998548  10.984496  10.953354  0.997453 
  3.125000e-03  10.914196  10.900193  10.869390  0.997458 
  3.281250e-03  10.833241  10.819287  10.788796  0.997462 
  3.437500e-03  10.755506  10.741597  10.711396  0.997466 
  3.593750e-03  10.680827  10.666963  10.637028  0.997469 
  3.750000e-03  10.609056  10.595235  10.565544  0.997472 
  3.906250e-03  10.540052  10.526273  10.496801  0.997475 
  4.062500e-03  10.473682  10.459945  10.430668  0.997478 
  4.218750e-03  10.409823  10.396124  10.367019  0.997480 
  4.375000e-03  10.348354  10.334693  10.305735  0.997483 
  4.531250e-03  10.289162  10.275537  10.246703  0.997485 
  4.687500e-03  10.232137  10.218547  10.189814  0.997487 
  4.843750e-03  10.177176  10.163619  10.134964  0.997489 
  5.000000e-03  10.124178  10.110653  10.082055  0.997491 
  5.156250e-03  10.073049  10.059555  10.030992  0.997493 
  5.312500e-03  10.023696  10.010232  9.981685  0.997495 
  5.468750e-03  9.976033  9.962597  9.934048  0.997497 
  5.625000e-03  9.929975  9.916567  9.887997  0.997498 
  5.781250e-03  9.885444  9.872062  9.843456  0.997500 
  5.937500e-03  9.842364  9.829007  9.800347  0.997501 
  6.093750e-03  9.800662  9.787329  9.758602  0.997503 
  6.250000e-03  9.760271  9.746961  9.718152  0.997504 
  6.406250e-03  9.721125  9.707837  9.678934  0.997506 
  6.562500e-03  9.683163  9.669896  9.640887  0.997507 
  6.718750e-03  9.646326  9.633080  9.603953  0.997509 
  6.875000e-03  9.610560  9.597334  9.568079  0.997510 
  7.031250e-03  9.575813  9.562605  9.533214  0.997511 
  7.187500e-03  9.542036  9.528845  9.499309  0.997513 
  7.343750e-03  9.509181  9.496008  9.466318  0.997514 
  7.500000e-03  9.477206  9.464049  9.434199  0.997515 
  7.656250e-03  9.446069  9.432928  9.402911  0.997516 
  7.812500e-03  9.415731  9.402606  9.372416  0.997517 
  7.968750e-03  9.386156  9.373045  9.342677  0.997518 
  8.125000e-03  9.357309  9.344212  9.313662  0.997519 
  8.281250e-03  9.329157  9.316074  9.285337  0.997520 
  8.437500e-03  9.301671  9.288600  9.257672  0.997522 
  8.593750e-03  9.274820  9.261762  9.230640  0.997523 
  8.750000e-03  9.248578  9.235532  9.204213  0.997523 
  8.906250e-03  9.222919  9.209884  9.178366  0.997524 
  9.062500e-03  9.197818  9.184794  9.153076  0.997525 
  9.218750e-03  9.173253  9.160240  9.128318  0.997526 
  9.375000e-03  9.149202  9.136200  9.104073  0.997527 
  9.531250e-03  9.125645  9.112652  9.080319  0.997528 
  9.687500e-03  9.102562  9.089579  9.057039  0.997529 
  9.843750e-03  9.079936  9.066961  9.034213  0.997530 
  1.000000e-02  9.057748  9.044782  9.011826  0.997531 
  1.015625e-02  9.035982  9.023025  8.989860  0.997531 
  1.031250e-02  9.014624  9.001674  8.968300  0.997532 
  1.046875e-02  8.993657  8.980716  8.947132  0.997533 
  1.062500e-02  8.973069  8.960135  8.926343  0.997534 
  1.078125e-02  8.952847  8.939920  8.905918  0.997534 
  1.093750e-02  8.932976  8.920057  8.885846  0.997535 
  1.109375e-02  8.913447  8.900534  8.866115  0.997536 
  1.125000e-02  8.894246  8.881340  8.846713  0.997536 
  1.140625e-02  8.875364  8.862464  8.827630  0.997537 
  1.156250e-02  8.856790  8.843896  8.808855  0.997538 
  1.171875e-02  8.838515  8.825627  8.790380  0.997538 
  1.187500e-02  8.820529  8.807646  8.772194  0.997539 
  1.203125e-02  8.802822  8.789946  8.754289  0.997539 
  1.218750e-02  8.785388  8.772517  8.736656  0.997540 
  1.234375e-02  8.768217  8.755351  8.719288  0.997540 
  1.250000e-02  8.751302  8.738441  8.702176  0.997541 
  1.265625e-02  8.734635  8.721779  8.685313  0.997542 
  1.281250e-02  8.718209  8.705358  8.668692  0.997542 
  1.296875e-02  8.702018  8.689172  8.652307  0.997543 
  1.312500e-02  8.686055  8.673213  8.636151  0.997543 
  1.328125e-02  8.670314  8.657476  8.620217  0.997544 
  1.343750e-02  8.654788  8.641955  8.604500  0.997544 
  1.359375e-02  8.639473  8.626643  8.588994  0.997544 
  1.375000e-02  8.624362  8.611536  8.573694  0.997545 
  1.390625e-02  8.609450  8.596628  8.558593  0.997545 
  1.406250e-02  8.594732  8.581914  8.543688  0.997546 
  1.421875e-02  8.580203  8.567389  8.528973  0.997546 
  1.437500e-02  8.565859  8.553049  8.514444  0.997547 
  1.453125e-02  8.551695  8.538888  8.500096  0.997547 
  1.468750e-02  8.537706  8.524903  8.485924  0.997547 
  1.484375e-02  8.523889  8.511089  8.471925  0.997548 
  1.500000e-02  8.510239  8.497443  8.458094  0.997548 
  1.515625e-02  8.496753  8.483959  8.444428  0.997548 
  1.531250e-02  8.483426  8.470636  8.430922  0.997549 
  1.546875e-02  8.470256  8.457468  8.417573  0.997549 
  1.562500e-02  8.457238  8.444453  8.404379  0.997549 
  1.578125e-02  8.444369  8.431587  8.391334  0.997550 
  1.593750e-02  8.431646  8.418867  8.378436  0.997550 
  1.609375e-02  8.419065  8.406289  8.365682  0.997550 
  1.625000e-02  8.406624  8.393851  8.353068  0.997551 
  1.640625e-02  8.394320  8.381550  8.340593  0.997551 
  1.656250e-02  8.382150  8.369382  8.328252  0.997551 
